id,name,slug,category__name,description,price,original_price,stock,image,image2,image3,brand,sku,is_active,is_featured,meta_keywords,meta_description
377,Smart Rake,smart-rake-377,Garden,High-quality Smart Rake. Perfect for everyday use with premium features.,486.7,609.52,100,products/garden_014.jpg,products/garden_014_2.jpg,products/garden_014_3.jpg,Smart,GAR-SMA-00377,True,False,"Smart Rake, Garden, Smart, quality",Buy Smart Rake online. Best price. Smart trusted brand.
378,ProMax Plant Pot Pro,promax-plant-pot-pro-378,Garden,High-quality ProMax Plant Pot Pro. Perfect for everyday use with premium features.,474.07,563.9,72,products/garden_015.jpg,products/garden_015_2.jpg,products/garden_015_3.jpg,ProMax,GAR-PRO-00378,True,True,"ProMax Plant Pot Pro, Garden, ProMax, quality",Buy ProMax Plant Pot Pro online. Best price. ProMax trusted brand.
379,Elite Garden Tool Set Premium,elite-garden-tool-set-premium-379,Garden,High-quality Elite Garden Tool Set Premium. Perfect for everyday use with premium features.,319.65,467.25,99,products/garden_016.jpg,products/garden_016_2.jpg,products/garden_016_3.jpg,Elite,GAR-ELI-00379,False,True,"Elite Garden Tool Set Premium, Garden, Elite, quality",Buy Elite Garden Tool Set Premium online. Best price. Elite trusted brand.
380,Premium Watering Can Max,premium-watering-can-max-380,Garden,High-quality Premium Watering Can Max. Perfect for everyday use with premium features.,28.21,31.08,46,products/garden_017.jpg,products/garden_017_2.jpg,products/garden_017_3.jpg,Premium,GAR-PRE-00380,True,False,"Premium Watering Can Max, Garden, Premium, quality",Buy Premium Watering Can Max online. Best price. Premium trusted brand.
381,Natural Pruning Shears Max,natural-pruning-shears-max-381,Garden,High-quality Natural Pruning Shears Max. Perfect for everyday use with premium features.,211.05,247.39,81,products/garden_018.jpg,products/garden_018_2.jpg,products/garden_018_3.jpg,Natural,GAR-NAT-00381,True,False,"Natural Pruning Shears Max, Garden, Natural, quality",Buy Natural Pruning Shears Max online. Best price. Natural trusted brand.
382,Modern Gardening Gloves Pro,modern-gardening-gloves-pro-382,Garden,High-quality Modern Gardening Gloves Pro. Perfect for everyday use with premium features.,403.74,536.82,39,products/garden_019.jpg,products/garden_019_2.jpg,products/garden_019_3.jpg,Modern,GAR-MOD-00382,True,True,"Modern Gardening Gloves Pro, Garden, Modern, quality",Buy Modern Gardening Gloves Pro online. Best price. Modern trusted brand.
383,Smart Compost Bin Plus,smart-compost-bin-plus-383,Garden,High-quality Smart Compost Bin Plus. Perfect for everyday use with premium features.,271.37,383.72,56,products/garden_020.jpg,products/garden_020_2.jpg,products/garden_020_3.jpg,Smart,GAR-SMA-00383,True,False,"Smart Compost Bin Plus, Garden, Smart, quality",Buy Smart Compost Bin Plus online. Best price. Smart trusted brand.
384,Elite Plant Pot Standard,elite-plant-pot-standard-384,Garden,High-quality Elite Plant Pot Standard. Perfect for everyday use with premium features.,58.63,69.24,12,products/garden_021.jpg,products/garden_021_2.jpg,products/garden_021_3.jpg,Elite,GAR-ELI-00384,True,False,"Elite Plant Pot Standard, Garden, Elite, quality",Buy Elite Plant Pot Standard online. Best price. Elite trusted brand.
385,BrandX Plant Stand Standard,brandx-plant-stand-standard-385,Garden,High-quality BrandX Plant Stand Standard. Perfect for everyday use with premium features.,131.85,173.99,79,products/garden_022.jpg,products/garden_022_2.jpg,products/garden_022_3.jpg,BrandX,GAR-BRA-00385,True,False,"BrandX Plant Stand Standard, Garden, BrandX, quality",Buy BrandX Plant Stand Standard online. Best price. BrandX trusted brand.
386,Natural Garden Tool Set,natural-garden-tool-set-386,Garden,High-quality Natural Garden Tool Set. Perfect for everyday use with premium features.,71.99,86.53,22,products/garden_023.jpg,products/garden_023_2.jpg,products/garden_023_3.jpg,Natural,GAR-NAT-00386,False,False,"Natural Garden Tool Set, Garden, Natural, quality",Buy Natural Garden Tool Set online. Best price. Natural trusted brand.
387,ProMax Plant Stand Max,promax-plant-stand-max-387,Garden,High-quality ProMax Plant Stand Max. Perfect for everyday use with premium features.,221.65,258.83,63,products/garden_024.jpg,products/garden_024_2.jpg,products/garden_024_3.jpg,ProMax,GAR-PRO-00387,False,False,"ProMax Plant Stand Max, Garden, ProMax, quality",Buy ProMax Plant Stand Max online. Best price. ProMax trusted brand.
388,Natural Spade Pro,natural-spade-pro-388,Garden,High-quality Natural Spade Pro. Perfect for everyday use with premium features.,222.94,268.83,72,products/garden_025.jpg,products/garden_025_2.jpg,products/garden_025_3.jpg,Natural,GAR-NAT-00388,True,True,"Natural Spade Pro, Garden, Natural, quality",Buy Natural Spade Pro online. Best price. Natural trusted brand.
389,Elite Plant Stand Max,elite-plant-stand-max-389,Garden,High-quality Elite Plant Stand Max. Perfect for everyday use with premium features.,291.87,364.1,30,products/garden_026.jpg,products/garden_026_2.jpg,products/garden_026_3.jpg,Elite,GAR-ELI-00389,True,False,"Elite Plant Stand Max, Garden, Elite, quality",Buy Elite Plant Stand Max online. Best price. Elite trusted brand.
390,Organic Watering Can Max,organic-watering-can-max-390,Garden,High-quality Organic Watering Can Max. Perfect for everyday use with premium features.,280.7,420.53,69,products/garden_027.jpg,products/garden_027_2.jpg,products/garden_027_3.jpg,Organic,GAR-ORG-00390,False,True,"Organic Watering Can Max, Garden, Organic, quality",Buy Organic Watering Can Max online. Best price. Organic trusted brand.
391,Modern Spade Lite,modern-spade-lite-391,Garden,High-quality Modern Spade Lite. Perfect for everyday use with premium features.,255.54,318.0,55,products/garden_028.jpg,products/garden_028_2.jpg,products/garden_028_3.jpg,Modern,GAR-MOD-00391,False,True,"Modern Spade Lite, Garden, Modern, quality",Buy Modern Spade Lite online. Best price. Modern trusted brand.
392,Smart Spade Max,smart-spade-max-392,Garden,High-quality Smart Spade Max. Perfect for everyday use with premium features.,314.28,426.46,79,products/garden_029.jpg,products/garden_029_2.jpg,products/garden_029_3.jpg,Smart,GAR-SMA-00392,False,False,"Smart Spade Max, Garden, Smart, quality",Buy Smart Spade Max online. Best price. Smart trusted brand.
393,Natural Rake Pro,natural-rake-pro-393,Garden,High-quality Natural Rake Pro. Perfect for everyday use with premium features.,126.32,165.9,62,products/garden_030.jpg,products/garden_030_2.jpg,products/garden_030_3.jpg,Natural,GAR-NAT-00393,True,False,"Natural Rake Pro, Garden, Natural, quality",Buy Natural Rake Pro online. Best price. Natural trusted brand.
394,ProMax Gardening Gloves Premium,promax-gardening-gloves-premium-394,Garden,High-quality ProMax Gardening Gloves Premium. Perfect for everyday use with premium features.,113.82,145.82,98,products/garden_031.jpg,products/garden_031_2.jpg,products/garden_031_3.jpg,ProMax,GAR-PRO-00394,False,False,"ProMax Gardening Gloves Premium, Garden, ProMax, quality",Buy ProMax Gardening Gloves Premium online. Best price. ProMax trusted brand.
395,BrandX Pruning Shears Lite,brandx-pruning-shears-lite-395,Garden,High-quality BrandX Pruning Shears Lite. Perfect for everyday use with premium features.,200.39,236.04,89,products/garden_032.jpg,products/garden_032_2.jpg,products/garden_032_3.jpg,BrandX,GAR-BRA-00395,False,False,"BrandX Pruning Shears Lite, Garden, BrandX, quality",Buy BrandX Pruning Shears Lite online. Best price. BrandX trusted brand.
396,Natural Garden Tool Set Plus,natural-garden-tool-set-plus-396,Garden,High-quality Natural Garden Tool Set Plus. Perfect for everyday use with premium features.,418.65,461.46,0,products/garden_033.jpg,products/garden_033_2.jpg,products/garden_033_3.jpg,Natural,GAR-NAT-00396,True,False,"Natural Garden Tool Set Plus, Garden, Natural, quality",Buy Natural Garden Tool Set Plus online. Best price. Natural trusted brand.
397,Elite Markers Lite,elite-markers-lite-397,Office Supplies,High-quality Elite Markers Lite. Perfect for everyday use with premium features.,10.81,12.39,23,products/office_supplies_001.jpg,products/office_supplies_001_2.jpg,products/office_supplies_001_3.jpg,Elite,OFF-ELI-00397,False,True,"Elite Markers Lite, Office Supplies, Elite, quality",Buy Elite Markers Lite online. Best price. Elite trusted brand.
398,Smart Paper Clips Premium,smart-paper-clips-premium-398,Office Supplies,High-quality Smart Paper Clips Premium. Perfect for everyday use with premium features.,274.83,310.49,11,products/office_supplies_002.jpg,products/office_supplies_002_2.jpg,products/office_supplies_002_3.jpg,Smart,OFF-SMA-00398,False,False,"Smart Paper Clips Premium, Office Supplies, Smart, quality",Buy Smart Paper Clips Premium online. Best price. Smart trusted brand.
399,Classic Stapler Lite,classic-stapler-lite-399,Office Supplies,High-quality Classic Stapler Lite. Perfect for everyday use with premium features.,18.93,27.94,22,products/office_supplies_003.jpg,products/office_supplies_003_2.jpg,products/office_supplies_003_3.jpg,Classic,OFF-CLA-00399,True,True,"Classic Stapler Lite, Office Supplies, Classic, quality",Buy Classic Stapler Lite online. Best price. Classic trusted brand.
400,Smart Pencil Max,smart-pencil-max-400,Office Supplies,High-quality Smart Pencil Max. Perfect for everyday use with premium features.,150.91,175.18,75,products/office_supplies_004.jpg,products/office_supplies_004_2.jpg,products/office_supplies_004_3.jpg,Smart,OFF-SMA-00400,True,True,"Smart Pencil Max, Office Supplies, Smart, quality",Buy Smart Pencil Max online. Best price. Smart trusted brand.
401,ProMax Notebook,promax-notebook-401,Office Supplies,High-quality ProMax Notebook. Perfect for everyday use with premium features.,442.16,649.65,86,products/office_supplies_005.jpg,products/office_supplies_005_2.jpg,products/office_supplies_005_3.jpg,ProMax,OFF-PRO-00401,True,False,"ProMax Notebook, Office Supplies, ProMax, quality",Buy ProMax Notebook online. Best price. ProMax trusted brand.
402,Ultra Pencil Premium,ultra-pencil-premium-402,Office Supplies,High-quality Ultra Pencil Premium. Perfect for everyday use with premium features.,481.25,717.9,19,products/office_supplies_006.jpg,products/office_supplies_006_2.jpg,products/office_supplies_006_3.jpg,Ultra,OFF-ULT-00402,False,False,"Ultra Pencil Premium, Office Supplies, Ultra, quality",Buy Ultra Pencil Premium online. Best price. Ultra trusted brand.
403,ProMax Desk Organizer Standard,promax-desk-organizer-standard-403,Office Supplies,High-quality ProMax Desk Organizer Standard. Perfect for everyday use with premium features.,171.01,235.97,47,products/office_supplies_007.jpg,products/office_supplies_007_2.jpg,products/office_supplies_007_3.jpg,ProMax,OFF-PRO-00403,False,True,"ProMax Desk Organizer Standard, Office Supplies, ProMax, quality",Buy ProMax Desk Organizer Standard online. Best price. ProMax trusted brand.
404,BrandX Tape Plus,brandx-tape-plus-404,Office Supplies,High-quality BrandX Tape Plus. Perfect for everyday use with premium features.,364.39,443.15,94,products/office_supplies_008.jpg,products/office_supplies_008_2.jpg,products/office_supplies_008_3.jpg,BrandX,OFF-BRA-00404,False,True,"BrandX Tape Plus, Office Supplies, BrandX, quality",Buy BrandX Tape Plus online. Best price. BrandX trusted brand.
405,Modern Pencil Max,modern-pencil-max-405,Office Supplies,High-quality Modern Pencil Max. Perfect for everyday use with premium features.,206.76,307.13,60,products/office_supplies_009.jpg,products/office_supplies_009_2.jpg,products/office_supplies_009_3.jpg,Modern,OFF-MOD-00405,True,False,"Modern Pencil Max, Office Supplies, Modern, quality",Buy Modern Pencil Max online. Best price. Modern trusted brand.
406,Ultra Folder Max,ultra-folder-max-406,Office Supplies,High-quality Ultra Folder Max. Perfect for everyday use with premium features.,243.75,273.66,91,products/office_supplies_010.jpg,products/office_supplies_010_2.jpg,products/office_supplies_010_3.jpg,Ultra,OFF-ULT-00406,True,False,"Ultra Folder Max, Office Supplies, Ultra, quality",Buy Ultra Folder Max online. Best price. Ultra trusted brand.
407,Modern File Organizer Lite,modern-file-organizer-lite-407,Office Supplies,High-quality Modern File Organizer Lite. Perfect for everyday use with premium features.,485.7,628.12,9,products/office_supplies_011.jpg,products/office_supplies_011_2.jpg,products/office_supplies_011_3.jpg,Modern,OFF-MOD-00407,False,False,"Modern File Organizer Lite, Office Supplies, Modern, quality",Buy Modern File Organizer Lite online. Best price. Modern trusted brand.
408,Classic Pencil Lite,classic-pencil-lite-408,Office Supplies,High-quality Classic Pencil Lite. Perfect for everyday use with premium features.,422.97,575.27,63,products/office_supplies_012.jpg,products/office_supplies_012_2.jpg,products/office_supplies_012_3.jpg,Classic,OFF-CLA-00408,True,False,"Classic Pencil Lite, Office Supplies, Classic, quality",Buy Classic Pencil Lite online. Best price. Classic trusted brand.
409,Natural File Organizer Standard,natural-file-organizer-standard-409,Office Supplies,High-quality Natural File Organizer Standard. Perfect for everyday use with premium features.,488.22,710.1,4,products/office_supplies_013.jpg,products/office_supplies_013_2.jpg,products/office_supplies_013_3.jpg,Natural,OFF-NAT-00409,True,False,"Natural File Organizer Standard, Office Supplies, Natural, quality",Buy Natural File Organizer Standard online. Best price. Natural trusted brand.
410,ProMax Markers Max,promax-markers-max-410,Office Supplies,High-quality ProMax Markers Max. Perfect for everyday use with premium features.,208.31,295.92,32,products/office_supplies_014.jpg,products/office_supplies_014_2.jpg,products/office_supplies_014_3.jpg,ProMax,OFF-PRO-00410,True,False,"ProMax Markers Max, Office Supplies, ProMax, quality",Buy ProMax Markers Max online. Best price. ProMax trusted brand.
411,Premium Tape Premium,premium-tape-premium-411,Office Supplies,High-quality Premium Tape Premium. Perfect for everyday use with premium features.,326.82,477.21,15,products/office_supplies_015.jpg,products/office_supplies_015_2.jpg,products/office_supplies_015_3.jpg,Premium,OFF-PRE-00411,True,False,"Premium Tape Premium, Office Supplies, Premium, quality",Buy Premium Tape Premium online. Best price. Premium trusted brand.
412,Natural Paper Clips Standard,natural-paper-clips-standard-412,Office Supplies,High-quality Natural Paper Clips Standard. Perfect for everyday use with premium features.,429.07,582.68,83,products/office_supplies_016.jpg,products/office_supplies_016_2.jpg,products/office_supplies_016_3.jpg,Natural,OFF-NAT-00412,True,False,"Natural Paper Clips Standard, Office Supplies, Natural, quality",Buy Natural Paper Clips Standard online. Best price. Natural trusted brand.
413,Premium Pen Set Plus,premium-pen-set-plus-413,Office Supplies,High-quality Premium Pen Set Plus. Perfect for everyday use with premium features.,412.59,600.75,29,products/office_supplies_017.jpg,products/office_supplies_017_2.jpg,products/office_supplies_017_3.jpg,Premium,OFF-PRE-00413,True,False,"Premium Pen Set Plus, Office Supplies, Premium, quality",Buy Premium Pen Set Plus online. Best price. Premium trusted brand.
414,Organic Notebook Pro,organic-notebook-pro-414,Office Supplies,High-quality Organic Notebook Pro. Perfect for everyday use with premium features.,436.43,643.83,62,products/office_supplies_018.jpg,products/office_supplies_018_2.jpg,products/office_supplies_018_3.jpg,Organic,OFF-ORG-00414,True,False,"Organic Notebook Pro, Office Supplies, Organic, quality",Buy Organic Notebook Pro online. Best price. Organic trusted brand.
415,Modern Pen Set Standard,modern-pen-set-standard-415,Office Supplies,High-quality Modern Pen Set Standard. Perfect for everyday use with premium features.,11.13,15.51,22,products/office_supplies_019.jpg,products/office_supplies_019_2.jpg,products/office_supplies_019_3.jpg,Modern,OFF-MOD-00415,False,False,"Modern Pen Set Standard, Office Supplies, Modern, quality",Buy Modern Pen Set Standard online. Best price. Modern trusted brand.
416,Modern Stapler Premium,modern-stapler-premium-416,Office Supplies,High-quality Modern Stapler Premium. Perfect for everyday use with premium features.,166.8,222.67,40,products/office_supplies_020.jpg,products/office_supplies_020_2.jpg,products/office_supplies_020_3.jpg,Modern,OFF-MOD-00416,False,False,"Modern Stapler Premium, Office Supplies, Modern, quality",Buy Modern Stapler Premium online. Best price. Modern trusted brand.
417,Ultra Folder Standard,ultra-folder-standard-417,Office Supplies,High-quality Ultra Folder Standard. Perfect for everyday use with premium features.,230.18,273.68,80,products/office_supplies_021.jpg,products/office_supplies_021_2.jpg,products/office_supplies_021_3.jpg,Ultra,OFF-ULT-00417,True,False,"Ultra Folder Standard, Office Supplies, Ultra, quality",Buy Ultra Folder Standard online. Best price. Ultra trusted brand.
418,ProMax Desk Organizer Premium,promax-desk-organizer-premium-418,Office Supplies,High-quality ProMax Desk Organizer Premium. Perfect for everyday use with premium features.,446.73,548.2,58,products/office_supplies_022.jpg,products/office_supplies_022_2.jpg,products/office_supplies_022_3.jpg,ProMax,OFF-PRO-00418,True,False,"ProMax Desk Organizer Premium, Office Supplies, ProMax, quality",Buy ProMax Desk Organizer Premium online. Best price. ProMax trusted brand.
419,Organic Tape Lite,organic-tape-lite-419,Office Supplies,High-quality Organic Tape Lite. Perfect for everyday use with premium features.,414.15,521.25,5,products/office_supplies_023.jpg,products/office_supplies_023_2.jpg,products/office_supplies_023_3.jpg,Organic,OFF-ORG-00419,True,False,"Organic Tape Lite, Office Supplies, Organic, quality",Buy Organic Tape Lite online. Best price. Organic trusted brand.
420,Classic Pencil Pro,classic-pencil-pro-420,Office Supplies,High-quality Classic Pencil Pro. Perfect for everyday use with premium features.,57.46,65.21,93,products/office_supplies_024.jpg,products/office_supplies_024_2.jpg,products/office_supplies_024_3.jpg,Classic,OFF-CLA-00420,False,True,"Classic Pencil Pro, Office Supplies, Classic, quality",Buy Classic Pencil Pro online. Best price. Classic trusted brand.
421,Classic Stapler Max,classic-stapler-max-421,Office Supplies,High-quality Classic Stapler Max. Perfect for everyday use with premium features.,216.26,271.86,56,products/office_supplies_025.jpg,products/office_supplies_025_2.jpg,products/office_supplies_025_3.jpg,Classic,OFF-CLA-00421,True,False,"Classic Stapler Max, Office Supplies, Classic, quality",Buy Classic Stapler Max online. Best price. Classic trusted brand.
422,BrandX File Organizer,brandx-file-organizer-422,Office Supplies,High-quality BrandX File Organizer. Perfect for everyday use with premium features.,318.85,431.21,60,products/office_supplies_026.jpg,products/office_supplies_026_2.jpg,products/office_supplies_026_3.jpg,BrandX,OFF-BRA-00422,True,False,"BrandX File Organizer, Office Supplies, BrandX, quality",Buy BrandX File Organizer online. Best price. BrandX trusted brand.
423,Modern Paper Clips,modern-paper-clips-423,Office Supplies,High-quality Modern Paper Clips. Perfect for everyday use with premium features.,401.01,492.75,42,products/office_supplies_027.jpg,products/office_supplies_027_2.jpg,products/office_supplies_027_3.jpg,Modern,OFF-MOD-00423,True,False,"Modern Paper Clips, Office Supplies, Modern, quality",Buy Modern Paper Clips online. Best price. Modern trusted brand.
424,Elite File Organizer Lite,elite-file-organizer-lite-424,Office Supplies,High-quality Elite File Organizer Lite. Perfect for everyday use with premium features.,249.65,332.06,55,products/office_supplies_028.jpg,products/office_supplies_028_2.jpg,products/office_supplies_028_3.jpg,Elite,OFF-ELI-00424,True,False,"Elite File Organizer Lite, Office Supplies, Elite, quality",Buy Elite File Organizer Lite online. Best price. Elite trusted brand.
425,Classic Tape Standard,classic-tape-standard-425,Office Supplies,High-quality Classic Tape Standard. Perfect for everyday use with premium features.,129.69,173.26,55,products/office_supplies_029.jpg,products/office_supplies_029_2.jpg,products/office_supplies_029_3.jpg,Classic,OFF-CLA-00425,True,False,"Classic Tape Standard, Office Supplies, Classic, quality",Buy Classic Tape Standard online. Best price. Classic trusted brand.
426,Natural File Organizer Premium,natural-file-organizer-premium-426,Office Supplies,High-quality Natural File Organizer Premium. Perfect for everyday use with premium features.,497.16,581.83,61,products/office_supplies_030.jpg,products/office_supplies_030_2.jpg,products/office_supplies_030_3.jpg,Natural,OFF-NAT-00426,True,True,"Natural File Organizer Premium, Office Supplies, Natural, quality",Buy Natural File Organizer Premium online. Best price. Natural trusted brand.
427,Premium Tape Pro,premium-tape-pro-427,Office Supplies,High-quality Premium Tape Pro. Perfect for everyday use with premium features.,155.47,203.06,99,products/office_supplies_031.jpg,products/office_supplies_031_2.jpg,products/office_supplies_031_3.jpg,Premium,OFF-PRE-00427,True,False,"Premium Tape Pro, Office Supplies, Premium, quality",Buy Premium Tape Pro online. Best price. Premium trusted brand.
428,BrandX Pencil Max,brandx-pencil-max-428,Office Supplies,High-quality BrandX Pencil Max. Perfect for everyday use with premium features.,231.58,293.75,52,products/office_supplies_032.jpg,products/office_supplies_032_2.jpg,products/office_supplies_032_3.jpg,BrandX,OFF-BRA-00428,True,True,"BrandX Pencil Max, Office Supplies, BrandX, quality",Buy BrandX Pencil Max online. Best price. BrandX trusted brand.
429,Smart Markers Plus,smart-markers-plus-429,Office Supplies,High-quality Smart Markers Plus. Perfect for everyday use with premium features.,134.88,155.93,0,products/office_supplies_033.jpg,products/office_supplies_033_2.jpg,products/office_supplies_033_3.jpg,Smart,OFF-SMA-00429,False,False,"Smart Markers Plus, Office Supplies, Smart, quality",Buy Smart Markers Plus online. Best price. Smart trusted brand.
430,Modern Pet Bed,modern-pet-bed-430,Pet Supplies,High-quality Modern Pet Bed. Perfect for everyday use with premium features.,293.6,405.43,45,products/pet_supplies_001.jpg,products/pet_supplies_001_2.jpg,products/pet_supplies_001_3.jpg,Modern,PET-MOD-00430,True,False,"Modern Pet Bed, Pet Supplies, Modern, quality",Buy Modern Pet Bed online. Best price. Modern trusted brand.
431,Premium Brush,premium-brush-431,Pet Supplies,High-quality Premium Brush. Perfect for everyday use with premium features.,60.14,71.25,29,products/pet_supplies_002.jpg,products/pet_supplies_002_2.jpg,products/pet_supplies_002_3.jpg,Premium,PET-PRE-00431,True,False,"Premium Brush, Pet Supplies, Premium, quality",Buy Premium Brush online. Best price. Premium trusted brand.
432,ProMax Water Bowl Pro,promax-water-bowl-pro-432,Pet Supplies,High-quality ProMax Water Bowl Pro. Perfect for everyday use with premium features.,13.64,17.76,75,products/pet_supplies_003.jpg,products/pet_supplies_003_2.jpg,products/pet_supplies_003_3.jpg,ProMax,PET-PRO-00432,True,False,"ProMax Water Bowl Pro, Pet Supplies, ProMax, quality",Buy ProMax Water Bowl Pro online. Best price. ProMax trusted brand.
433,Smart Cat Food Premium,smart-cat-food-premium-433,Pet Supplies,High-quality Smart Cat Food Premium. Perfect for everyday use with premium features.,160.38,236.31,17,products/pet_supplies_004.jpg,products/pet_supplies_004_2.jpg,products/pet_supplies_004_3.jpg,Smart,PET-SMA-00433,False,False,"Smart Cat Food Premium, Pet Supplies, Smart, quality",Buy Smart Cat Food Premium online. Best price. Smart trusted brand.
434,Premium Brush Standard,premium-brush-standard-434,Pet Supplies,High-quality Premium Brush Standard. Perfect for everyday use with premium features.,181.0,248.91,2,products/pet_supplies_005.jpg,products/pet_supplies_005_2.jpg,products/pet_supplies_005_3.jpg,Premium,PET-PRE-00434,True,False,"Premium Brush Standard, Pet Supplies, Premium, quality",Buy Premium Brush Standard online. Best price. Premium trusted brand.
435,Modern Leash Lite,modern-leash-lite-435,Pet Supplies,High-quality Modern Leash Lite. Perfect for everyday use with premium features.,254.39,335.34,38,products/pet_supplies_006.jpg,products/pet_supplies_006_2.jpg,products/pet_supplies_006_3.jpg,Modern,PET-MOD-00435,False,True,"Modern Leash Lite, Pet Supplies, Modern, quality",Buy Modern Leash Lite online. Best price. Modern trusted brand.
436,Ultra Toy Ball Standard,ultra-toy-ball-standard-436,Pet Supplies,High-quality Ultra Toy Ball Standard. Perfect for everyday use with premium features.,210.63,275.4,19,products/pet_supplies_007.jpg,products/pet_supplies_007_2.jpg,products/pet_supplies_007_3.jpg,Ultra,PET-ULT-00436,True,True,"Ultra Toy Ball Standard, Pet Supplies, Ultra, quality",Buy Ultra Toy Ball Standard online. Best price. Ultra trusted brand.
437,Natural Toy Ball,natural-toy-ball-437,Pet Supplies,High-quality Natural Toy Ball. Perfect for everyday use with premium features.,124.01,162.93,81,products/pet_supplies_008.jpg,products/pet_supplies_008_2.jpg,products/pet_supplies_008_3.jpg,Natural,PET-NAT-00437,True,False,"Natural Toy Ball, Pet Supplies, Natural, quality",Buy Natural Toy Ball online. Best price. Natural trusted brand.
438,Natural Leash,natural-leash-438,Pet Supplies,High-quality Natural Leash. Perfect for everyday use with premium features.,24.71,28.28,23,products/pet_supplies_009.jpg,products/pet_supplies_009_2.jpg,products/pet_supplies_009_3.jpg,Natural,PET-NAT-00438,True,False,"Natural Leash, Pet Supplies, Natural, quality",Buy Natural Leash online. Best price. Natural trusted brand.
439,BrandX Leash Standard,brandx-leash-standard-439,Pet Supplies,High-quality BrandX Leash Standard. Perfect for everyday use with premium features.,428.22,594.93,90,products/pet_supplies_010.jpg,products/pet_supplies_010_2.jpg,products/pet_supplies_010_3.jpg,BrandX,PET-BRA-00439,True,False,"BrandX Leash Standard, Pet Supplies, BrandX, quality",Buy BrandX Leash Standard online. Best price. BrandX trusted brand.
440,Classic Treats Max,classic-treats-max-440,Pet Supplies,High-quality Classic Treats Max. Perfect for everyday use with premium features.,330.55,365.71,15,products/pet_supplies_011.jpg,products/pet_supplies_011_2.jpg,products/pet_supplies_011_3.jpg,Classic,PET-CLA-00440,False,False,"Classic Treats Max, Pet Supplies, Classic, quality",Buy Classic Treats Max online. Best price. Classic trusted brand.
441,ProMax Food Bowl Standard,promax-food-bowl-standard-441,Pet Supplies,High-quality ProMax Food Bowl Standard. Perfect for everyday use with premium features.,310.37,354.6,22,products/pet_supplies_012.jpg,products/pet_supplies_012_2.jpg,products/pet_supplies_012_3.jpg,ProMax,PET-PRO-00441,True,False,"ProMax Food Bowl Standard, Pet Supplies, ProMax, quality",Buy ProMax Food Bowl Standard online. Best price. ProMax trusted brand.
442,Natural Food Bowl Lite,natural-food-bowl-lite-442,Pet Supplies,High-quality Natural Food Bowl Lite. Perfect for everyday use with premium features.,162.76,215.59,3,products/pet_supplies_013.jpg,products/pet_supplies_013_2.jpg,products/pet_supplies_013_3.jpg,Natural,PET-NAT-00442,True,False,"Natural Food Bowl Lite, Pet Supplies, Natural, quality",Buy Natural Food Bowl Lite online. Best price. Natural trusted brand.
443,Ultra Dog Food Standard,ultra-dog-food-standard-443,Pet Supplies,High-quality Ultra Dog Food Standard. Perfect for everyday use with premium features.,413.93,606.59,68,products/pet_supplies_014.jpg,products/pet_supplies_014_2.jpg,products/pet_supplies_014_3.jpg,Ultra,PET-ULT-00443,True,False,"Ultra Dog Food Standard, Pet Supplies, Ultra, quality",Buy Ultra Dog Food Standard online. Best price. Ultra trusted brand.
444,Modern Leash Premium,modern-leash-premium-444,Pet Supplies,High-quality Modern Leash Premium. Perfect for everyday use with premium features.,99.68,112.56,50,products/pet_supplies_015.jpg,products/pet_supplies_015_2.jpg,products/pet_supplies_015_3.jpg,Modern,PET-MOD-00444,True,False,"Modern Leash Premium, Pet Supplies, Modern, quality",Buy Modern Leash Premium online. Best price. Modern trusted brand.
445,Elite Toy Ball Premium,elite-toy-ball-premium-445,Pet Supplies,High-quality Elite Toy Ball Premium. Perfect for everyday use with premium features.,474.21,589.58,43,products/pet_supplies_016.jpg,products/pet_supplies_016_2.jpg,products/pet_supplies_016_3.jpg,Elite,PET-ELI-00445,True,True,"Elite Toy Ball Premium, Pet Supplies, Elite, quality",Buy Elite Toy Ball Premium online. Best price. Elite trusted brand.
446,Elite Pet Shampoo Premium,elite-pet-shampoo-premium-446,Pet Supplies,High-quality Elite Pet Shampoo Premium. Perfect for everyday use with premium features.,92.1,125.1,81,products/pet_supplies_017.jpg,products/pet_supplies_017_2.jpg,products/pet_supplies_017_3.jpg,Elite,PET-ELI-00446,True,False,"Elite Pet Shampoo Premium, Pet Supplies, Elite, quality",Buy Elite Pet Shampoo Premium online. Best price. Elite trusted brand.
447,Natural Treats Lite,natural-treats-lite-447,Pet Supplies,High-quality Natural Treats Lite. Perfect for everyday use with premium features.,121.44,171.52,54,products/pet_supplies_018.jpg,products/pet_supplies_018_2.jpg,products/pet_supplies_018_3.jpg,Natural,PET-NAT-00447,True,False,"Natural Treats Lite, Pet Supplies, Natural, quality",Buy Natural Treats Lite online. Best price. Natural trusted brand.
448,Natural Cat Food Lite,natural-cat-food-lite-448,Pet Supplies,High-quality Natural Cat Food Lite. Perfect for everyday use with premium features.,272.06,332.86,33,products/pet_supplies_019.jpg,products/pet_supplies_019_2.jpg,products/pet_supplies_019_3.jpg,Natural,PET-NAT-00448,False,True,"Natural Cat Food Lite, Pet Supplies, Natural, quality",Buy Natural Cat Food Lite online. Best price. Natural trusted brand.
